article_id,entity_text,entity_type,attributed_sent,doc_sentiment,entity_doc_diff,n_sentences
art_033,Freedom Flotilla Coalition,Organization,-0.02,-0.84,0.82,1
art_033,FFC,Organization,-0.02,-0.84,0.82,1
art_033,Marianne,Person,-0.13,-0.84,0.71,2
art_033,Israeli naval,Organization,-0.1649999999999999,-0.84,0.675,2
art_034,National Guard,Organization,-0.99,-0.82,0.17,1
art_034,GSF,Organization,-0.6,-0.82,0.2199999999999999,7
art_034,GSF,Organization,-0.6,-0.82,0.2199999999999999,7
art_034,GSF Steering Committee,Organization,0.0,-0.82,0.82,1
art_034,GSF,Organization,-0.6,-0.82,0.2199999999999999,7
art_034,GSF,Organization,-0.6,-0.82,0.2199999999999999,7
art_034,Greta Thunberg,Person,-0.01,-0.82,0.8099999999999999,1
art_034,Liam Cunningham,Person,-0.01,-0.82,0.8099999999999999,1
art_034,Thunberg,Person,-0.0333333333333333,-0.82,0.7866666666666666,3
art_034,Yusuf Omar,Person,-0.01,-0.82,0.8099999999999999,1
art_034,Miguel Duarte,Person,0.0,-0.82,0.82,1
art_034,Duarte,Person,-0.2133333333333333,-0.82,0.6066666666666666,3
art_034,Duarte,Person,-0.2133333333333333,-0.82,0.6066666666666666,3
art_034,Armament Research Services,Organization,-0.65,-0.82,0.1699999999999999,1
art_034,ARES,Organization,-0.65,-0.82,0.1699999999999999,1
art_034,Jenzen-Jones,Person,-0.785,-0.82,0.0349999999999999,2
art_034,Jenzen-Jones,Person,-0.785,-0.82,0.0349999999999999,2
art_034,GSF,Organization,-0.6,-0.82,0.2199999999999999,7
art_034,Israeli military,Organization,-0.22,-0.82,0.6,2
art_034,Thunberg,Person,-0.0333333333333333,-0.82,0.7866666666666666,3
art_034,CNN,Organization,-0.19,-0.82,0.6299999999999999,1
art_034,Israeli military,Organization,-0.22,-0.82,0.6,2
art_034,GSF,Organization,-0.6,-0.82,0.2199999999999999,7
art_035,Greta Thunberg,Person,-0.61,-0.69,0.0799999999999999,1
art_035,Greta Thunberg,Person,-0.61,-0.69,0.0799999999999999,1
art_035,Global Sumud Flotilla,Organization,-0.03,-0.69,0.6599999999999999,1
art_035,GSF,Organization,-0.42125,-0.69,0.2687499999999999,8
art_035,GSF,Organization,-0.42125,-0.69,0.2687499999999999,8
art_035,GSF,Organization,-0.42125,-0.69,0.2687499999999999,8
art_035,Instagram,Organization,-0.2199999999999999,-0.69,0.47,2
art_035,GSF,Organization,-0.42125,-0.69,0.2687499999999999,8
art_035,Reuters,Organization,-0.08,-0.69,0.61,1
art_035,Tunisian national guard,Organization,-0.04,-0.69,0.6499999999999999,1
art_035,AFP news agency,Organization,-0.04,-0.69,0.6499999999999999,1
art_035,GSF,Organization,-0.42125,-0.69,0.2687499999999999,8
art_035,GSF,Organization,-0.42125,-0.69,0.2687499999999999,8
art_035,BBC Verify,Organization,-0.025,-0.69,0.6649999999999999,2
art_035,GSF,Organization,-0.42125,-0.69,0.2687499999999999,8
art_035,BBC Verify,Organization,-0.025,-0.69,0.6649999999999999,2
art_035,David Heathcote,Person,-0.64,-0.69,0.0499999999999999,1
art_035,McKenzie Intelligence Services,Organization,-0.64,-0.69,0.0499999999999999,1
art_035,BBC,Organization,-0.2675,-0.69,0.4224999999999999,4
art_035,Heathcote,Person,-0.595,-0.69,0.0949999999999999,2
art_035,UN Human Rights Council,Organization,-0.36,-0.69,0.3299999999999999,1
art_035,Francesca Albanese,Person,-0.36,-0.69,0.3299999999999999,1
art_035,GSF,Organization,-0.42125,-0.69,0.2687499999999999,8
art_035,Albanese,Person,-0.18,-0.69,0.51,2
art_035,Benjamin Netanyahu,Person,-0.49,-0.69,0.1999999999999999,1
art_035,Thunberg,Person,-0.73,-0.69,0.04,2
art_035,Freedom Flotilla,Organization,-0.58,-0.69,0.1099999999999999,1
art_035,BBC,Organization,-0.2675,-0.69,0.4224999999999999,4
art_035,Maltese government,Organization,-0.12,-0.69,0.57,1
art_036,Agencies,Organization,0.01,-0.73,0.74,1
art_036,US State Department,Organization,0.01,-0.73,0.74,1
art_036,Donald Trump,Person,0.01,-0.73,0.74,1
art_036,Supreme Court,Organization,-0.015,-0.73,0.715,2
art_036,State Department,Organization,-0.0499999999999999,-0.73,0.6799999999999999,4
art_036,US Supreme Court,Organization,-0.04,-0.73,0.69,1
art_036,State Department,Organization,-0.0499999999999999,-0.73,0.6799999999999999,4
art_036,State Department,Organization,-0.0499999999999999,-0.73,0.6799999999999999,4
art_036,Trump,Person,-0.5166666666666667,-0.73,0.2133333333333332,3
art_036,Trump,Person,-0.5166666666666667,-0.73,0.2133333333333332,3
art_036,District Court,Organization,-0.81,-0.73,0.08,1
art_036,James Robart,Person,-0.81,-0.73,0.08,1
art_037,Trump,Person,-0.1675,-0.58,0.4125,8
art_037,Rama Issa,Person,0.0399999999999999,-0.58,0.62,1
art_037,Issa,Person,-0.34125,-0.58,0.2387499999999999,8
art_037,Supreme Court,Organization,-0.29,-0.58,0.29,3
art_037,Donald Trump,Person,-0.47,-0.58,0.1099999999999999,1
art_037,Issa,Person,-0.34125,-0.58,0.2387499999999999,8
art_037,Issa,Person,-0.34125,-0.58,0.2387499999999999,8
art_037,Al Jazeera,Organization,-0.04,-0.58,0.5399999999999999,2
art_037,Issa,Person,-0.34125,-0.58,0.2387499999999999,8
art_037,Trump,Person,-0.1675,-0.58,0.4125,8
art_037,Supreme Court,Organization,-0.29,-0.58,0.29,3
art_037,Trump,Person,-0.1675,-0.58,0.4125,8
art_037,State Department,Organization,-0.005,-0.58,0.575,2
art_037,State Department,Organization,-0.005,-0.58,0.575,2
art_037,Issa,Person,-0.34125,-0.58,0.2387499999999999,8
art_037,Syrian government,Organization,-0.9,-0.58,0.32,1
art_037,Issa,Person,-0.34125,-0.58,0.2387499999999999,8
art_037,Trump,Person,-0.1675,-0.58,0.4125,8
art_037,Issa,Person,-0.34125,-0.58,0.2387499999999999,8
art_037,Supreme Court,Organization,-0.29,-0.58,0.29,3
art_037,Trump,Person,-0.1675,-0.58,0.4125,8
art_037,Trump,Person,-0.1675,-0.58,0.4125,8
art_037,Camille Mackler,Person,-0.01,-0.58,0.57,1
art_037,New York Immigration Council,Organization,-0.01,-0.58,0.57,1
art_037,Al Jazeera,Organization,-0.04,-0.58,0.5399999999999999,2
art_037,Mackler,Person,-0.2375,-0.58,0.3424999999999999,4
art_037,US Customs,Organization,-0.88,-0.58,0.3,1
art_037,Border Protection,Organization,-0.88,-0.58,0.3,1
art_037,Mackler,Person,-0.2375,-0.58,0.3424999999999999,4
art_037,Mackler,Person,-0.2375,-0.58,0.3424999999999999,4
art_037,Dave Ray,Person,0.61,-0.58,1.19,1
art_037,Federation for American Immigration Reform,Organization,0.61,-0.58,1.19,1
art_037,Trump,Person,-0.1675,-0.58,0.4125,8
art_037,Ray,Person,0.295,-0.58,0.875,2
art_038,Supreme Court,Organization,0.2249999999999999,-0.57,0.7949999999999999,4
art_038,Trump,Person,-0.3942857142857143,-0.57,0.1757142857142856,7
art_038,US Supreme Court,Organization,0.3999999999999999,-0.57,0.97,2
art_038,Donald Trump,Person,-0.01,-0.57,0.5599999999999999,1
art_038,State Department,Organization,0.01,-0.57,0.58,1
art_038,Reuters,Organization,0.01,-0.57,0.58,1
art_038,Supreme Court,Organization,0.2249999999999999,-0.57,0.7949999999999999,4
art_038,Heather Nauert,Person,-0.05,-0.57,0.5199999999999999,1
art_038,Clarence Thomas,Person,-0.05,-0.57,0.5199999999999999,1
art_038,Thomas,Person,-0.05,-0.57,0.5199999999999999,1
art_038,Samuel Alito,Person,-0.72,-0.57,0.15,1
art_038,Neil Gorsuch,Person,-0.72,-0.57,0.15,1
art_038,Trump,Person,-0.3942857142857143,-0.57,0.1757142857142856,7
art_038,Trump,Person,-0.3942857142857143,-0.57,0.1757142857142856,7
art_038,Trump,Person,-0.3942857142857143,-0.57,0.1757142857142856,7
art_038,9th Circuit US Court of Appeals,Organization,0.03,-0.57,0.6,1
art_038,District Court,Organization,0.03,-0.57,0.6,1
art_038,Derrick Watson,Person,0.03,-0.57,0.6,1
art_038,Trump administration,Organization,-0.68,-0.57,0.1100000000000001,1
art_038,9th Circuit,Organization,-0.44,-0.57,0.1299999999999999,3
art_038,Trump,Person,-0.3942857142857143,-0.57,0.1757142857142856,7
art_038,Murad Gazdiev,Person,-0.4,-0.57,0.1699999999999999,1
art_038,MuradGazdiev,Person,-0.4,-0.57,0.1699999999999999,1
art_038,9th circuit,Organization,-0.44,-0.57,0.1299999999999999,3
art_038,Trump,Person,-0.3942857142857143,-0.57,0.1757142857142856,7
art_038,Supreme Court,Organization,0.2249999999999999,-0.57,0.7949999999999999,4
art_038,Supreme Court,Organization,0.2249999999999999,-0.57,0.7949999999999999,4
art_038,Supreme Court,Organization,0.2249999999999999,-0.57,0.7949999999999999,4
art_039,Supreme Court,Organization,-0.2033333333333333,-0.33,0.1266666666666666,3
art_039,Donald Trump,Person,-0.38,-0.33,0.0499999999999999,1
art_039,Trump administration,Organization,-0.29,-0.33,0.04,1
art_039,Supreme Court,Organization,-0.2033333333333333,-0.33,0.1266666666666666,3
art_039,State Department,Organization,-0.0233333333333333,-0.33,0.3066666666666667,3
art_039,Supreme Court,Organization,-0.2033333333333333,-0.33,0.1266666666666666,3
art_039,Amnesty International,Organization,0.0,-0.33,0.33,1
art_039,State Department,Organization,-0.0233333333333333,-0.33,0.3066666666666667,3
art_039,DHS,Organization,-0.01,-0.33,0.32,1
art_039,State Department,Organization,-0.0233333333333333,-0.33,0.3066666666666667,3
art_039,US Congress,Organization,-0.03,-0.33,0.3,1
art_039,Trump,Person,-0.2866666666666667,-0.33,0.0433333333333333,3
art_040,Trump,Person,-0.2066666666666666,-0.89,0.6833333333333333,3
art_040,Donald Trump,Person,-0.6,-0.89,0.29,1
art_040,Department of Homeland Security,Organization,0.0,-0.89,0.89,2
art_040,Supreme Court,Organization,0.0033333333333333,-0.89,0.8933333333333333,3
art_040,Trump,Person,-0.2066666666666666,-0.89,0.6833333333333333,3
art_040,Trump administration,Organization,-0.03,-0.89,0.86,1
art_040,American Civil Liberties Union,Organization,0.01,-0.89,0.9,1
art_040,ACLU,Organization,0.01,-0.89,0.9,1
art_040,Supreme Court,Organization,0.0033333333333333,-0.89,0.8933333333333333,3
art_040,Department of Homeland Security,Organization,0.0,-0.89,0.89,2
art_040,Supreme Court,Organization,0.0033333333333333,-0.89,0.8933333333333333,3
art_040,UN Refugee Agency,Organization,-0.22,-0.89,0.67,1
art_041,Donald Trump,Person,-0.2,-0.67,0.47,1
art_041,Trump,Person,-0.624,-0.67,0.046,5
art_041,Departments of Homeland Security,Organization,0.0,-0.67,0.67,1
art_041,State and Justice,Organization,0.0,-0.67,0.67,1
art_041,Supreme Court,Organization,-0.02,-0.67,0.65,2
art_041,Mike Feuer,Person,0.44,-0.67,1.11,1
art_041,Trump,Person,-0.624,-0.67,0.046,5
art_041,Trump,Person,-0.624,-0.67,0.046,5
art_041,State Department,Organization,-0.0375,-0.67,0.6325000000000001,4
art_041,State Department,Organization,-0.0375,-0.67,0.6325000000000001,4
art_041,State Department,Organization,-0.0375,-0.67,0.6325000000000001,4
art_041,Supreme Court,Organization,-0.02,-0.67,0.65,2
art_041,State Department,Organization,-0.0375,-0.67,0.6325000000000001,4
art_041,American Civil Liberties Union,Organization,-0.69,-0.67,0.0199999999999999,1
art_041,Karen Tumlin,Person,-0.69,-0.67,0.0199999999999999,1
art_041,National Immigration Law Center,Organization,-0.69,-0.67,0.0199999999999999,1
art_041,Trump,Person,-0.624,-0.67,0.046,5
art_042,Reuters,Organization,-0.22,-0.83,0.61,4
art_042,Donald Trump,Person,-0.81,-0.83,0.0199999999999999,1
art_042,Trump,Person,-0.81,-0.83,0.0199999999999999,1
art_042,Supreme Court,Organization,-0.81,-0.83,0.0199999999999999,1
art_042,Reuters,Organization,-0.22,-0.83,0.61,4
art_042,Reuters,Organization,-0.22,-0.83,0.61,4
art_042,Emirates Airlines,Organization,-0.02,-0.83,0.8099999999999999,1
art_042,Turkish Airlines,Organization,-0.02,-0.83,0.8099999999999999,1
art_042,Qatar Airways,Organization,-0.02,-0.83,0.8099999999999999,1
art_042,Masoud,Person,-0.04,-0.83,0.7899999999999999,1
art_042,Nima,Person,-0.95,-0.83,0.12,1
art_042,Reuters,Organization,-0.22,-0.83,0.61,4
art_043,Trump,Person,-0.2,-0.84,0.6399999999999999,5
art_043,Supreme Court,Organization,0.0549999999999999,-0.84,0.895,2
art_043,Donald Trump,Person,-0.04,-0.84,0.7999999999999999,1
art_043,US Supreme Court,Organization,-0.04,-0.84,0.7999999999999999,1
art_043,Trump,Person,-0.2,-0.84,0.6399999999999999,5
art_043,Fourth Circuit Court of Appeals,Organization,-0.105,-0.84,0.735,2
art_043,Supreme Court,Organization,0.0549999999999999,-0.84,0.895,2
art_043,Trump,Person,-0.2,-0.84,0.6399999999999999,5
art_043,Justice Department,Organization,0.15,-0.84,0.99,1
art_043,Sarah Isgur Flores,Person,0.15,-0.84,0.99,1
art_043,Trump administration,Organization,-0.18,-0.84,0.6599999999999999,1
art_043,Fourth Circuit Court of Appeals,Organization,-0.105,-0.84,0.735,2
art_043,Congress,Organization,-0.9,-0.84,0.06,1
art_043,Trump,Person,-0.2,-0.84,0.6399999999999999,5
art_043,Fourth Circuit,Organization,-0.1,-0.84,0.74,3
art_043,AFP,Organization,0.01,-0.84,0.85,1
art_044,Donald Trump,Person,-0.535,-0.83,0.2949999999999999,2
art_044,Donald Trump,Person,-0.535,-0.83,0.2949999999999999,2
art_044,Trump administration,Organization,-0.585,-0.83,0.245,4
art_044,supreme court,Organization,-0.25,-0.83,0.58,1
art_044,Trump administration,Organization,-0.585,-0.83,0.245,4
art_044,Trump administration,Organization,-0.585,-0.83,0.245,4
art_044,state department,Organization,-0.23,-0.83,0.6,2
art_044,David Miliband,Person,-0.53,-0.83,0.2999999999999999,1
art_044,International Rescue Committee,Organization,-0.53,-0.83,0.2999999999999999,1
art_044,Miliband,Person,-0.685,-0.83,0.1449999999999999,2
art_044,State department,Organization,-0.23,-0.83,0.6,2
art_044,Trump,Person,-0.5842857142857143,-0.83,0.2457142857142856,7
art_044,Customs and Border Protection,Organization,-0.17,-0.83,0.6599999999999999,1
art_044,Trump,Person,-0.5842857142857143,-0.83,0.2457142857142856,7
art_044,Camille Mackler,Person,-0.01,-0.83,0.82,1
art_044,New York Immigration Coalition,Organization,-0.01,-0.83,0.82,1
art_044,Clarence Thomas,Person,-0.84,-0.83,0.01,1
art_044,Thomas,Person,-0.84,-0.83,0.01,1
art_045,Supreme Court,Organization,-0.3,-0.92,0.6200000000000001,2
art_045,Donald Trump,Person,-0.22,-0.92,0.7000000000000001,1
art_045,Trump,Person,-0.545,-0.92,0.375,2
art_045,Trump,Person,-0.545,-0.92,0.375,2
art_045,Supreme Court,Organization,-0.3,-0.92,0.6200000000000001,2
art_046,Trump administration,Organization,-0.195,-0.66,0.465,2
art_046,Department of Homeland Security,Organization,-0.6,-0.66,0.06,1
art_046,DHS,Organization,0.02,-0.66,0.68,1
art_046,Trump administration,Organization,-0.195,-0.66,0.465,2
art_046,government,Organization,-0.434,-0.66,0.226,5
art_046,Trump,Person,-0.5625,-0.66,0.0975,4
art_046,Trump,Person,-0.5625,-0.66,0.0975,4
art_046,Congress,Organization,-0.895,-0.66,0.235,2
art_046,Trump,Person,-0.5625,-0.66,0.0975,4
art_046,Supreme Court,Organization,-0.72,-0.66,0.0599999999999999,2
art_046,State Department,Organization,-0.01,-0.66,0.65,1
art_046,Derrick Watson,Person,-0.03,-0.66,0.63,1
art_046,Supreme Court,Organization,-0.72,-0.66,0.0599999999999999,2
art_046,Douglas Chin,Person,-0.55,-0.66,0.1099999999999999,1
art_046,Bennie Thompson,Person,-0.69,-0.66,0.0299999999999999,1
art_046,Congress,Organization,-0.895,-0.66,0.235,2
art_046,Thompson,Person,-0.7949999999999999,-0.66,0.1349999999999999,2
art_046,House Homeland Security Committee,Organization,-0.9,-0.66,0.24,1
art_046,Rama Issa,Person,0.0199999999999999,-0.66,0.68,1
art_046,Arab American Association of New York,Organization,0.0199999999999999,-0.66,0.68,1
art_047,Polish security forces,Organization,-0.355,-0.79,0.435,2
art_047,TVP,Organization,-0.83,-0.79,0.0399999999999999,1
art_047,EU,Organization,-0.49,-0.79,0.3,6
art_047,Alexander Lukashenko,Person,-0.1099999999999999,-0.79,0.68,1
art_047,BLINKEN,Person,-0.43,-0.79,0.36,1
art_047,Reuters,Organization,-0.43,-0.79,0.36,1
art_047,Interior Ministry,Organization,-0.32,-0.79,0.47,1
art_047,Piotr Muller,Person,-0.46,-0.79,0.33,1
art_047,BIDEN,Person,-0.14,-0.79,0.65,1
art_047,Majid al-Kinani,Person,0.0,-0.79,0.79,1
art_047,al-Kinani,Person,-0.435,-0.79,0.355,2
art_047,LUKASHENKO,Person,-0.515,-0.79,0.275,2
art_047,Dmytro Kuleba,Person,-0.95,-0.79,0.1599999999999999,1
art_047,FOX NEWS,Organization,-0.95,-0.79,0.1599999999999999,1
art_047,Kuleba,Person,-0.95,-0.79,0.1599999999999999,1
art_047,Politico Brussels Playbook,Organization,-0.95,-0.79,0.1599999999999999,1
art_047,EU,Organization,-0.49,-0.79,0.3,6
art_047,EU,Organization,-0.49,-0.79,0.3,6
art_048,Polish forces,Organization,-0.7433333333333333,-0.83,0.0866666666666666,3
art_048,Polish forces,Organization,-0.7433333333333333,-0.83,0.0866666666666666,3
art_048,European Union,Organization,-0.16,-0.83,0.6699999999999999,1
art_048,EU,Organization,-0.3277777777777778,-0.83,0.5022222222222221,9
art_048,Alexander Lukashenko,Person,-0.53,-0.83,0.2999999999999999,2
art_048,EU,Organization,-0.3277777777777778,-0.83,0.5022222222222221,9
art_048,Polish border agency,Organization,-0.41,-0.83,0.42,1
art_048,police,Organization,-0.95,-0.83,0.12,2
art_048,BBC,Organization,-0.57,-0.83,0.26,1
art_048,Polish forces,Organization,-0.7433333333333333,-0.83,0.0866666666666666,3
art_048,EU,Organization,-0.3277777777777778,-0.83,0.5022222222222221,9
art_048,Alexander Lukashenko,Person,-0.53,-0.83,0.2999999999999999,2
art_048,Lukashenko,Person,-0.186,-0.83,0.6439999999999999,5
art_048,Angela Merkel,Person,0.06,-0.83,0.89,1
art_048,Belta,Organization,0.01,-0.83,0.84,2
art_048,Belta,Organization,0.01,-0.83,0.84,2
art_048,Lukashenko,Person,-0.186,-0.83,0.6439999999999999,5
art_048,Merkel,Person,0.08,-0.83,0.91,2
art_048,EU,Organization,-0.3277777777777778,-0.83,0.5022222222222221,9
art_048,Lukashenko,Person,-0.186,-0.83,0.6439999999999999,5
art_049,BeITA,Organization,-0.94,-0.75,0.1899999999999999,2
art_049,forces,Organization,-0.796,-0.75,0.046,5
art_049,CNN,Organization,-0.3399999999999999,-0.75,0.41,5
art_049,BelTA,Organization,-0.4266666666666667,-0.75,0.3233333333333333,3
art_049,"Belarusian Armed Forces’ Department of Radiation, Chemical and Biological Protection and Ecology",Organization,-0.39,-0.75,0.36,1
art_049,Igor Malyk,Person,-0.39,-0.75,0.36,1
art_049,Polish security forces,Organization,-0.56,-0.75,0.1899999999999999,2
art_049,Malyk,Person,-0.56,-0.75,0.1899999999999999,2
art_049,Polish police,Organization,-0.99,-0.75,0.24,1
art_049,CNN,Organization,-0.3399999999999999,-0.75,0.41,5
art_049,Polish Border Guard,Organization,-0.825,-0.75,0.0749999999999999,2
art_049,Twitter,Organization,-0.46,-0.75,0.29,2
art_049,Ministry of Defense,Organization,-0.89,-0.75,0.14,1
art_049,Twitter,Organization,-0.46,-0.75,0.29,2
art_049,Stanisław Żaryn,Person,-0.89,-0.75,0.14,1
art_049,Twitter,Organization,-0.46,-0.75,0.29,2
art_049,BelTA,Organization,-0.4266666666666667,-0.75,0.3233333333333333,3
art_049,BeITA,Organization,-0.94,-0.75,0.1899999999999999,2
art_049,Anton Bychkovsky,Person,0.0,-0.75,0.75,1
art_049,Belarus’s,Organization,0.0,-0.75,0.75,2
art_049,State Border Guard Committee,Organization,0.0,-0.75,0.75,1
art_049,BelTA,Organization,-0.4266666666666667,-0.75,0.3233333333333333,3
art_049,United Nations,Organization,-0.76,-0.75,0.01,1
art_049,government,Organization,-0.05,-0.75,0.7,1
art_049,CNN,Organization,-0.3399999999999999,-0.75,0.41,5
art_049,Polish forces,Organization,-0.9533333333333333,-0.75,0.2033333333333332,3
art_049,agency,Organization,-0.01,-0.75,0.74,3
art_049,CNN,Organization,-0.3399999999999999,-0.75,0.41,5
art_049,CNN,Organization,-0.3399999999999999,-0.75,0.41,5
art_050,European Union,Organization,-0.99,-0.58,0.41,1
art_050,EU,Organization,-0.6833333333333332,-0.58,0.1033333333333332,6
art_050,Alexander Lukashenko,Person,-0.73,-0.58,0.15,1
art_050,defence ministry,Organization,-0.145,-0.58,0.4349999999999999,2
art_050,Lukashenko,Person,-0.8300000000000001,-0.58,0.2500000000000001,2
art_050,Ahmad al-Hasan,Person,-0.59,-0.58,0.01,1
art_050,Ahmad,Person,-0.7233333333333333,-0.58,0.1433333333333333,3
art_050,Anna Alboth,Person,-0.72,-0.58,0.14,1
art_050,Grupa Granica,Organization,-0.6399999999999999,-0.58,0.0599999999999999,2
art_050,Ahmad,Person,-0.7233333333333333,-0.58,0.1433333333333333,3
art_050,Grupa Granica,Organization,-0.6399999999999999,-0.58,0.0599999999999999,2
art_050,Granica,Organization,-0.6399999999999999,-0.58,0.0599999999999999,2
art_050,Council of Europe,Organization,-0.95,-0.58,0.37,1
art_050,Dunja Mijatovic,Person,-0.95,-0.58,0.37,1
art_050,Piotr Muller,Person,-0.53,-0.58,0.0499999999999999,1
art_050,Nato,Organization,-0.53,-0.58,0.0499999999999999,1
art_050,Reuters,Organization,-0.25,-0.58,0.3299999999999999,2
art_050,Taman,Person,0.095,-0.58,0.6749999999999999,2
art_050,Reuters,Organization,-0.25,-0.58,0.3299999999999999,2
art_050,Taman,Person,0.095,-0.58,0.6749999999999999,2
art_051,Polish border forces,Organization,-0.88,-0.8,0.0799999999999999,1
art_051,Border Guard agency,Organization,-0.04,-0.8,0.76,1
art_051,Twitter,Organization,-0.04,-0.8,0.76,1
art_051,European Union,Organization,-0.79,-0.8,0.01,2
art_051,European Union,Organization,-0.79,-0.8,0.01,2
art_051,EU,Organization,-0.79,-0.8,0.01,2
art_051,Alexander Lukashenko,Person,-0.68,-0.8,0.12,1
art_051,Defense Ministry,Organization,-0.73,-0.8,0.07,1
art_051,Interior Ministry,Organization,-0.71,-0.8,0.09,1
art_052,Polish border forces,Organization,-0.88,-0.8,0.0799999999999999,1
art_052,Border Guard agency,Organization,-0.04,-0.8,0.76,1
art_052,Twitter,Organization,-0.04,-0.8,0.76,1
art_052,European Union,Organization,-0.79,-0.8,0.01,2
art_052,European Union,Organization,-0.79,-0.8,0.01,2
art_052,EU,Organization,-0.79,-0.8,0.01,2
art_052,Alexander Lukashenko,Person,-0.68,-0.8,0.12,1
art_052,Defense Ministry,Organization,-0.73,-0.8,0.07,1
art_052,Interior Ministry,Organization,-0.71,-0.8,0.09,1
art_053,Polish security,Organization,-0.95,-0.79,0.1599999999999999,1
art_053,European Union,Organization,-0.95,-0.79,0.1599999999999999,1
art_053,EU,Organization,-0.755,-0.79,0.035,2
art_053,Ministry of Defence,Organization,-0.82,-0.79,0.0299999999999999,1
art_053,TVP,Organization,-0.82,-0.79,0.0299999999999999,1
art_053,Interior Ministry,Organization,-0.82,-0.79,0.0299999999999999,1
art_053,Polish defence ministry,Organization,-0.56,-0.79,0.2299999999999999,1
art_053,EU,Organization,-0.755,-0.79,0.035,2
art_053,Alexander Lukashenko,Person,-0.56,-0.79,0.2299999999999999,1
art_053,NATO,Organization,-0.675,-0.79,0.1149999999999999,2
art_053,Jens Stoltenberg,Person,-0.56,-0.79,0.2299999999999999,1
art_053,Lukashenko,Person,-0.675,-0.79,0.1149999999999999,2
art_053,Vladimir Putin,Person,-0.79,-0.79,0.0,1
art_053,BELTA,Organization,-0.79,-0.79,0.0,1
art_053,Angela Merkel,Person,-0.79,-0.79,0.0,1
art_053,Lukashenko,Person,-0.675,-0.79,0.1149999999999999,2
art_053,NATO,Organization,-0.675,-0.79,0.1149999999999999,2
art_053,Piotr Muller,Person,-0.79,-0.79,0.0,1
art_053,Jaroslaw Kaczynski,Person,-0.79,-0.79,0.0,1
art_053,Kaczynski,Person,-0.775,-0.79,0.015,2
art_053,Majid al-Kinani,Person,-0.91,-0.79,0.12,1
art_054,YouTube,Organization,0.0,-0.85,0.85,3
art_054,Alexander Lukashenko,Person,-0.95,-0.85,0.0999999999999999,1
art_054,EU,Organization,-0.206,-0.85,0.6439999999999999,5
art_054,defence ministry,Organization,-0.65,-0.85,0.1999999999999999,1
art_054,YouTube,Organization,0.0,-0.85,0.85,3
art_054,ministry,Organization,-0.8,-0.85,0.0499999999999999,2
art_054,Anatoly Glaz,Person,-0.95,-0.85,0.0999999999999999,1
art_054,Sergei Lavrov,Person,-0.98,-0.85,0.13,1
art_054,Lukashenko,Person,-0.29,-0.85,0.56,5
art_054,Belta,Organization,0.0,-0.85,0.85,1
art_054,Angela Merkel,Person,-0.04,-0.85,0.8099999999999999,1
art_054,Merkel,Person,-0.225,-0.85,0.625,4
art_054,Lukashenko,Person,-0.29,-0.85,0.56,5
art_054,Merkel,Person,-0.225,-0.85,0.625,4
art_054,Merkel,Person,-0.225,-0.85,0.625,4
art_054,Lukashenko,Person,-0.29,-0.85,0.56,5
art_054,YouTube,Organization,0.0,-0.85,0.85,3
art_054,Svetlana Tikhanovskaya,Person,0.01,-0.85,0.86,1
art_054,Lukashenko,Person,-0.29,-0.85,0.56,5
art_054,Iraqi embassy,Organization,0.0,-0.85,0.85,1
art_054,AFP,Organization,-0.16,-0.85,0.69,1
art_054,EU,Organization,-0.206,-0.85,0.6439999999999999,5
art_054,Turkish Airlines,Organization,-0.72,-0.85,0.13,1
art_054,Cham Wings Airlines,Organization,-0.72,-0.85,0.13,1
art_054,Belavia,Organization,-0.23,-0.85,0.62,1
art_055,forces,Organization,-0.5875,-0.85,0.2624999999999999,4
art_055,Ministry of National Defence,Organization,-0.98,-0.85,0.13,1
art_055,MOD,Organization,-0.965,-0.85,0.1149999999999999,2
art_055,4EU,Organization,-0.19,-0.85,0.6599999999999999,1
art_055,Putin,Person,-0.19,-0.85,0.6599999999999999,1
art_055,MOD,Organization,-0.965,-0.85,0.1149999999999999,2
art_055,Marta Szymanderska,Person,-0.18,-0.85,0.6699999999999999,1
art_055,Fundacja Ocalenie,Organization,-0.18,-0.85,0.6699999999999999,1
art_055,Grupa Granica,Organization,-0.18,-0.85,0.6699999999999999,1
art_055,Al Jazeera,Organization,-0.18,-0.85,0.6699999999999999,1
art_055,Polish forces,Organization,-0.6950000000000001,-0.85,0.1549999999999999,2
art_055,Polish Border Guard,Organization,-0.64,-0.85,0.2099999999999999,3
art_055,border guards,Organization,-0.95,-0.85,0.1,3
art_055,Alexander Lukashenko,Person,-0.6799999999999999,-0.85,0.17,1
art_056,AFP,Organization,-0.8,-0.77,0.03,1
art_056,EU,Organization,-0.935,-0.77,0.165,2
art_056,Mariusz Blaszczak,Person,-0.05,-0.77,0.72,1
art_056,Radio Jedynka,Organization,-0.05,-0.77,0.72,1
art_056,Blaszczak,Person,-0.275,-0.77,0.495,2
art_056,border guard service,Organization,-0.63,-0.77,0.14,1
art_057,Supreme Court,Organization,-2.775557561562892e-18,-0.75,0.75,5
art_057,Donald Trump,Person,0.18,-0.75,0.93,1
art_057,Trump,Person,-0.3425,-0.75,0.4075,12
art_057,court,Organization,-0.3392307692307692,-0.75,0.4107692307692308,13
art_057,Trump,Person,-0.3425,-0.75,0.4075,12
